user_id,user_profile,room_type,season,day_type,booking_advance_days,stay_duration_nights,group_size,user_rating,was_booked,view_time_seconds,compatibility_score
503,business_traveler,Junior Suite,summer,weekday,14,6,4,4,0,123,0.719
608,business_traveler,Junior Suite,winter,weekday,60,6,1,2,0,286,0.374
459,group_friends,Family Suite,fall,weekday,30,6,2,2,1,305,0.356
437,couple_romantic,Executive Suite,summer,weekend,90,6,4,4,0,63,0.644
584,group_friends,Deluxe Room,spring,weekday,14,7,4,2,0,85,0.282
880,business_traveler,Executive Suite,fall,weekend,60,7,7,3,0,206,0.496
857,couple_romantic,Business Room,summer,weekend,60,7,5,2,0,51,0.272
510,solo_traveler,Family Suite,fall,weekday,7,6,6,3,0,68,0.407
660,solo_traveler,Business Room,spring,weekday,3,1,3,3,1,56,0.403
746,budget_conscious,Junior Suite,spring,weekday,3,5,5,3,1,131,0.511
595,family_vacation,Standard Room,summer,weekday,90,2,4,2,0,288,0.361
935,solo_traveler,Standard Room,summer,weekday,7,7,7,2,0,130,0.323
309,solo_traveler,Business Room,fall,weekday,7,7,1,2,1,93,0.347
533,solo_traveler,Deluxe Room,summer,weekend,30,2,3,2,0,288,0.367
741,luxury_seeker,Executive Suite,spring,weekday,60,6,8,3,1,244,0.451
816,family_vacation,Deluxe Room,spring,weekend,90,6,4,3,0,178,0.412
436,luxury_seeker,Presidential Suite,fall,weekend,7,3,6,3,1,66,0.609
337,solo_traveler,Presidential Suite,spring,weekday,90,6,7,3,1,180,0.438
270,group_friends,Junior Suite,spring,weekday,1,7,6,3,1,125,0.533
254,solo_traveler,Family Suite,summer,weekday,30,5,1,3,1,299,0.38
793,group_friends,Deluxe Room,winter,weekday,7,4,2,3,0,144,0.443
161,luxury_seeker,Junior Suite,summer,weekend,7,2,2,3,1,71,0.4
764,family_vacation,Standard Room,summer,weekend,60,6,8,2,1,63,0.269
149,couple_romantic,Presidential Suite,spring,weekend,14,4,2,3,1,237,0.453
375,budget_conscious,Family Suite,fall,weekday,7,6,3,2,0,113,0.31
93,family_vacation,Executive Suite,summer,weekday,7,1,7,3,0,166,0.502
245,solo_traveler,Executive Suite,winter,weekend,30,4,8,2,1,61,0.349
510,business_traveler,Presidential Suite,fall,weekend,90,3,1,3,1,270,0.424
86,family_vacation,Executive Suite,fall,weekday,3,1,5,3,0,174,0.458
296,couple_romantic,Junior Suite,spring,weekend,1,6,1,2,0,259,0.356
921,luxury_seeker,Executive Suite,fall,weekday,60,2,8,3,0,95,0.551
255,budget_conscious,Family Suite,winter,weekday,7,4,2,2,1,122,0.257
297,couple_romantic,Junior Suite,summer,weekday,14,1,8,3,1,236,0.599
352,solo_traveler,Junior Suite,summer,weekday,1,5,7,3,1,186,0.555
628,group_friends,Business Room,spring,weekend,30,3,3,2,1,185,0.209
864,business_traveler,Presidential Suite,winter,weekday,7,1,6,3,1,316,0.564
394,group_friends,Executive Suite,winter,weekday,1,7,2,3,0,277,0.391
101,budget_conscious,Executive Suite,fall,weekday,1,7,6,3,1,229,0.425
489,business_traveler,Presidential Suite,spring,weekend,90,4,6,3,0,32,0.59
532,family_vacation,Business Room,fall,weekday,60,5,4,2,0,154,0.351
740,luxury_seeker,Executive Suite,spring,weekend,30,7,8,3,0,328,0.544
536,couple_romantic,Presidential Suite,summer,weekday,7,3,8,3,1,221,0.555
77,group_friends,Family Suite,winter,weekend,7,3,1,3,1,242,0.512
395,family_vacation,Deluxe Room,fall,weekday,1,2,2,3,0,82,0.432
609,group_friends,Business Room,summer,weekday,60,4,7,2,0,119,0.268
889,group_friends,Presidential Suite,spring,weekday,1,1,2,3,0,186,0.407
67,solo_traveler,Deluxe Room,fall,weekend,30,3,4,2,0,305,0.229
185,business_traveler,Executive Suite,spring,weekday,3,7,6,4,0,76,0.674
842,business_traveler,Standard Room,fall,weekend,30,6,6,2,1,254,0.305
333,family_vacation,Deluxe Room,fall,weekend,60,4,2,3,0,148,0.43
139,couple_romantic,Deluxe Room,summer,weekday,60,2,5,2,0,104,0.329
308,family_vacation,Family Suite,summer,weekend,3,6,7,4,1,52,0.762
429,business_traveler,Standard Room,winter,weekday,7,5,4,3,1,129,0.502
680,business_traveler,Business Room,spring,weekday,14,3,1,3,1,77,0.524
530,solo_traveler,Presidential Suite,fall,weekend,14,5,5,3,0,198,0.487
627,family_vacation,Business Room,fall,weekend,90,2,2,2,1,103,0.229
9,budget_conscious,Standard Room,winter,weekday,1,4,3,3,0,38,0.486
134,luxury_seeker,Executive Suite,winter,weekend,7,3,3,3,0,123,0.461
924,family_vacation,Standard Room,summer,weekday,3,7,7,2,1,196,0.329
40,budget_conscious,Executive Suite,fall,weekday,3,2,6,3,1,103,0.431
157,group_friends,Standard Room,summer,weekday,3,5,4,3,0,255,0.452
329,business_traveler,Executive Suite,spring,weekday,7,6,1,3,1,49,0.56
716,couple_romantic,Standard Room,winter,weekday,60,6,5,2,0,38,0.299
729,business_traveler,Family Suite,fall,weekday,90,2,1,2,1,40,0.349
383,business_traveler,Executive Suite,winter,weekday,60,2,5,3,0,249,0.52
194,solo_traveler,Family Suite,fall,weekday,90,2,5,2,0,115,0.334
889,business_traveler,Deluxe Room,spring,weekend,90,2,4,2,1,124,0.371
834,budget_conscious,Standard Room,fall,weekday,14,2,2,2,1,201,0.356
501,budget_conscious,Standard Room,winter,weekday,90,5,3,3,1,199,0.382
656,budget_conscious,Standard Room,winter,weekday,14,1,2,3,0,121,0.432
665,luxury_seeker,Presidential Suite,winter,weekday,30,1,2,4,1,191,0.656
995,couple_romantic,Presidential Suite,fall,weekday,60,5,7,3,0,202,0.598
231,luxury_seeker,Deluxe Room,winter,weekend,7,7,4,2,0,303,0.367
464,solo_traveler,Executive Suite,winter,weekend,30,4,1,2,0,305,0.196
600,group_friends,Business Room,summer,weekend,30,1,5,3,1,295,0.402
656,business_traveler,Presidential Suite,fall,weekend,90,2,3,3,0,235,0.497
2,family_vacation,Standard Room,fall,weekend,1,5,7,3,0,319,0.406
588,couple_romantic,Junior Suite,spring,weekend,60,6,8,3,0,219,0.469
67,solo_traveler,Standard Room,summer,weekend,90,7,6,2,1,281,0.252
87,couple_romantic,Family Suite,winter,weekend,3,1,6,3,0,46,0.499
384,family_vacation,Junior Suite,winter,weekday,1,1,7,3,1,267,0.501
613,family_vacation,Junior Suite,summer,weekday,7,3,7,3,0,121,0.516
215,solo_traveler,Executive Suite,spring,weekday,7,2,2,2,0,111,0.322
483,solo_traveler,Executive Suite,winter,weekend,7,4,4,2,1,322,0.334
283,couple_romantic,Standard Room,fall,weekend,14,1,8,2,1,154,0.312
503,business_traveler,Presidential Suite,spring,weekend,7,3,8,3,0,45,0.493
861,family_vacation,Junior Suite,spring,weekend,90,1,8,3,1,214,0.56
439,business_traveler,Executive Suite,spring,weekend,60,3,6,3,0,116,0.469
777,couple_romantic,Business Room,spring,weekday,60,5,2,2,0,94,0.181
886,solo_traveler,Standard Room,spring,weekend,1,2,4,2,1,244,0.281
337,budget_conscious,Junior Suite,winter,weekend,30,5,8,2,1,215,0.331
464,couple_romantic,Junior Suite,spring,weekday,30,7,1,2,1,313,0.335
993,luxury_seeker,Presidential Suite,fall,weekend,90,4,3,3,0,274,0.576
231,solo_traveler,Business Room,fall,weekday,14,7,5,2,0,182,0.215
521,luxury_seeker,Business Room,fall,weekday,30,7,7,2,1,51,0.321
334,couple_romantic,Executive Suite,winter,weekend,60,7,1,3,1,308,0.378
536,family_vacation,Executive Suite,winter,weekend,14,5,2,3,0,178,0.387
642,business_traveler,Family Suite,spring,weekend,30,4,3,2,0,129,0.264
856,solo_traveler,Deluxe Room,spring,weekend,1,3,5,2,1,222,0.232
603,group_friends,Business Room,spring,weekday,3,4,6,2,1,141,0.31
765,solo_traveler,Presidential Suite,spring,weekday,30,5,1,3,1,178,0.407
34,family_vacation,Executive Suite,spring,weekday,3,1,7,3,1,267,0.454
259,luxury_seeker,Junior Suite,spring,weekday,14,5,1,2,0,219,0.345
589,business_traveler,Family Suite,spring,weekday,7,7,1,3,1,192,0.459
171,solo_traveler,Junior Suite,spring,weekend,14,2,6,3,0,258,0.468
794,business_traveler,Deluxe Room,summer,weekday,30,4,3,2,1,169,0.374
191,group_friends,Standard Room,spring,weekend,90,4,8,2,0,320,0.269
130,budget_conscious,Standard Room,summer,weekday,7,5,7,2,1,291,0.333
256,budget_conscious,Standard Room,fall,weekend,60,4,8,2,0,65,0.34
850,budget_conscious,Executive Suite,summer,weekday,3,2,8,3,1,315,0.45
302,budget_conscious,Family Suite,spring,weekend,90,6,7,3,0,308,0.397
896,solo_traveler,Junior Suite,winter,weekday,7,6,2,2,1,141,0.207
139,business_traveler,Family Suite,fall,weekend,3,6,4,2,0,196,0.29
188,group_friends,Presidential Suite,summer,weekend,14,5,8,4,1,77,0.695
470,business_traveler,Junior Suite,winter,weekday,7,5,5,3,1,51,0.488
790,family_vacation,Junior Suite,fall,weekday,7,2,1,3,1,277,0.417
565,group_friends,Junior Suite,fall,weekday,7,5,4,3,0,305,0.514
609,group_friends,Family Suite,spring,weekday,30,4,5,3,1,259,0.469
418,budget_conscious,Standard Room,spring,weekday,30,4,2,2,1,141,0.323
2,budget_conscious,Executive Suite,spring,weekend,60,2,6,3,0,83,0.446
120,group_friends,Junior Suite,summer,weekend,60,3,1,3,0,191,0.45
17,luxury_seeker,Junior Suite,summer,weekday,30,2,3,3,0,69,0.56
898,group_friends,Presidential Suite,summer,weekday,1,3,7,4,1,217,0.691
477,budget_conscious,Presidential Suite,spring,weekday,7,1,4,3,1,244,0.48
46,couple_romantic,Family Suite,summer,weekday,30,3,5,3,0,167,0.571
574,family_vacation,Presidential Suite,spring,weekday,3,3,8,3,0,318,0.577
443,family_vacation,Business Room,summer,weekday,60,6,3,2,0,215,0.336
597,family_vacation,Standard Room,spring,weekend,1,2,1,3,1,121,0.509
669,luxury_seeker,Executive Suite,summer,weekend,60,5,8,3,0,317,0.608
482,couple_romantic,Business Room,spring,weekday,3,5,1,2,0,241,0.227
754,solo_traveler,Junior Suite,summer,weekend,90,6,8,3,0,34,0.44
284,couple_romantic,Deluxe Room,spring,weekday,3,2,8,2,0,188,0.354
887,budget_conscious,Presidential Suite,summer,weekday,30,3,3,3,0,172,0.475
233,luxury_seeker,Family Suite,summer,weekday,3,3,1,3,1,238,0.439
995,solo_traveler,Family Suite,summer,weekend,1,6,3,2,0,316,0.252
618,budget_conscious,Standard Room,winter,weekend,14,7,7,3,0,32,0.418
760,business_traveler,Executive Suite,summer,weekend,1,6,3,3,1,292,0.484
346,budget_conscious,Executive Suite,winter,weekday,7,4,5,2,1,173,0.341
334,solo_traveler,Standard Room,fall,weekday,7,1,4,2,0,314,0.261
670,solo_traveler,Standard Room,winter,weekday,1,6,7,3,0,223,0.432
269,budget_conscious,Family Suite,winter,weekday,90,4,6,3,1,324,0.449
323,family_vacation,Deluxe Room,summer,weekday,90,2,4,2,1,233,0.358
727,family_vacation,Standard Room,fall,weekday,7,5,7,2,1,107,0.331
278,solo_traveler,Executive Suite,winter,weekend,90,6,3,2,0,237,0.352
714,business_traveler,Executive Suite,summer,weekday,90,7,4,4,1,303,0.737
541,business_traveler,Deluxe Room,summer,weekday,30,6,7,3,1,76,0.464
443,family_vacation,Presidential Suite,winter,weekday,90,6,7,4,0,176,0.628
113,solo_traveler,Family Suite,winter,weekend,90,2,5,2,0,209,0.28
546,solo_traveler,Business Room,winter,weekday,90,1,4,2,0,126,0.293
11,solo_traveler,Business Room,fall,weekend,90,7,5,2,0,140,0.295
880,luxury_seeker,Business Room,summer,weekday,1,2,8,2,1,93,0.318
605,group_friends,Junior Suite,summer,weekday,30,3,2,3,1,258,0.487
552,business_traveler,Family Suite,summer,weekday,7,1,5,3,1,90,0.523
152,luxury_seeker,Standard Room,summer,weekend,90,4,1,2,0,207,0.354
561,budget_conscious,Deluxe Room,winter,weekday,90,3,4,2,0,150,0.248
879,group_friends,Standard Room,winter,weekend,90,5,1,3,1,91,0.447
656,luxury_seeker,Business Room,summer,weekend,30,2,6,2,0,116,0.315
731,business_traveler,Executive Suite,winter,weekday,1,4,7,3,1,298,0.592
157,luxury_seeker,Executive Suite,spring,weekend,1,3,2,3,0,126,0.473
120,couple_romantic,Junior Suite,spring,weekend,1,5,5,3,1,273,0.452
548,luxury_seeker,Business Room,winter,weekday,14,2,5,2,1,57,0.374
72,solo_traveler,Deluxe Room,winter,weekday,7,3,4,2,1,120,0.34
537,group_friends,Executive Suite,winter,weekday,3,5,1,3,0,139,0.428
140,luxury_seeker,Junior Suite,summer,weekend,3,7,4,3,1,194,0.538
388,family_vacation,Family Suite,fall,weekend,90,4,8,3,1,89,0.608
374,luxury_seeker,Deluxe Room,winter,weekday,1,3,5,2,0,135,0.325
929,luxury_seeker,Family Suite,summer,weekday,1,7,5,3,0,129,0.516
972,group_friends,Junior Suite,fall,weekday,60,3,2,2,0,317,0.345
29,budget_conscious,Executive Suite,winter,weekday,60,4,8,3,0,312,0.512
297,business_traveler,Business Room,winter,weekend,1,5,8,3,0,218,0.435
866,budget_conscious,Executive Suite,winter,weekend,30,5,4,3,0,243,0.4
490,luxury_seeker,Executive Suite,winter,weekend,60,3,7,3,1,129,0.613
811,family_vacation,Deluxe Room,winter,weekend,1,3,2,2,1,157,0.354
574,budget_conscious,Junior Suite,fall,weekday,7,2,6,3,0,238,0.458
951,couple_romantic,Executive Suite,fall,weekend,1,3,8,3,0,328,0.455
507,luxury_seeker,Standard Room,winter,weekday,90,5,1,3,0,196,0.406
161,budget_conscious,Business Room,winter,weekend,1,3,3,2,0,88,0.284
884,business_traveler,Family Suite,fall,weekend,1,7,2,2,0,163,0.204
51,couple_romantic,Executive Suite,summer,weekend,3,6,3,3,0,147,0.45
142,group_friends,Junior Suite,summer,weekday,7,2,8,3,0,316,0.616
687,budget_conscious,Executive Suite,winter,weekday,90,3,8,2,1,57,0.335
852,group_friends,Family Suite,summer,weekend,3,1,5,3,1,280,0.624
764,business_traveler,Deluxe Room,fall,weekday,1,6,7,3,0,178,0.503
250,business_traveler,Presidential Suite,summer,weekend,7,3,3,3,0,247,0.449
571,luxury_seeker,Deluxe Room,summer,weekend,60,4,8,2,1,78,0.372
885,budget_conscious,Standard Room,spring,weekend,1,4,8,3,1,299,0.377
328,group_friends,Executive Suite,spring,weekday,30,3,8,3,0,160,0.496
210,budget_conscious,Deluxe Room,fall,weekday,1,4,8,2,0,112,0.371
613,luxury_seeker,Presidential Suite,summer,weekday,60,5,4,4,1,206,0.722
254,group_friends,Presidential Suite,summer,weekend,3,6,8,4,1,207,0.71
817,couple_romantic,Executive Suite,summer,weekend,90,3,2,3,1,107,0.558
245,solo_traveler,Junior Suite,winter,weekend,3,1,5,2,0,180,0.32
99,budget_conscious,Business Room,fall,weekend,14,5,2,3,1,162,0.416
732,couple_romantic,Junior Suite,fall,weekday,3,4,5,3,1,265,0.397
379,couple_romantic,Family Suite,spring,weekday,7,6,4,2,0,257,0.313
932,budget_conscious,Standard Room,summer,weekday,7,7,1,3,1,234,0.395
767,group_friends,Junior Suite,fall,weekend,1,6,6,3,0,103,0.395
322,group_friends,Standard Room,summer,weekend,60,3,2,2,0,119,0.349
393,couple_romantic,Presidential Suite,winter,weekday,90,6,7,3,0,265,0.559
135,business_traveler,Junior Suite,winter,weekend,60,5,7,3,1,249,0.423
665,group_friends,Executive Suite,fall,weekday,90,3,2,2,0,68,0.319
112,couple_romantic,Executive Suite,spring,weekday,3,6,1,3,1,76,0.394
40,budget_conscious,Standard Room,winter,weekend,60,7,1,2,0,269,0.347
333,family_vacation,Standard Room,winter,weekday,90,1,8,2,0,279,0.306
877,family_vacation,Executive Suite,fall,weekday,1,2,2,3,0,67,0.435
557,family_vacation,Executive Suite,spring,weekend,1,6,2,3,1,214,0.484
673,couple_romantic,Executive Suite,fall,weekday,90,1,1,3,0,316,0.426
823,budget_conscious,Presidential Suite,summer,weekday,60,7,5,4,1,259,0.694
163,budget_conscious,Family Suite,spring,weekday,7,7,3,3,1,299,0.385
135,group_friends,Junior Suite,summer,weekend,1,2,2,3,0,54,0.391
421,business_traveler,Family Suite,fall,weekend,1,6,2,2,0,200,0.253
776,family_vacation,Executive Suite,spring,weekday,60,5,2,3,0,118,0.401
998,luxury_seeker,Presidential Suite,summer,weekday,90,5,6,4,1,73,0.812
133,couple_romantic,Junior Suite,summer,weekend,1,1,7,3,0,211,0.591
931,family_vacation,Presidential Suite,summer,weekend,30,2,5,4,1,130,0.735
739,solo_traveler,Business Room,summer,weekend,7,1,3,3,1,220,0.379
477,family_vacation,Junior Suite,fall,weekday,1,1,4,3,0,105,0.529
423,luxury_seeker,Presidential Suite,winter,weekday,14,6,1,3,1,287,0.514
366,budget_conscious,Family Suite,summer,weekend,30,3,7,3,0,75,0.496
737,luxury_seeker,Business Room,summer,weekday,30,2,8,2,0,110,0.374
719,group_friends,Deluxe Room,winter,weekend,1,4,3,2,1,245,0.343
927,budget_conscious,Family Suite,winter,weekend,60,5,3,2,1,132,0.312
563,business_traveler,Business Room,summer,weekend,7,5,7,3,0,326,0.413
746,luxury_seeker,Junior Suite,winter,weekend,30,1,5,3,0,259,0.432
566,budget_conscious,Business Room,summer,weekend,60,3,5,2,0,321,0.311
61,group_friends,Deluxe Room,spring,weekday,14,4,4,3,0,284,0.399
524,business_traveler,Executive Suite,fall,weekend,1,6,8,3,0,248,0.412
427,budget_conscious,Business Room,winter,weekend,3,6,4,3,0,223,0.404
592,group_friends,Deluxe Room,winter,weekday,7,1,6,3,0,208,0.385
590,luxury_seeker,Deluxe Room,summer,weekday,14,4,2,2,0,260,0.269
306,budget_conscious,Business Room,summer,weekend,30,3,8,2,0,74,0.32
3,budget_conscious,Presidential Suite,spring,weekend,7,1,5,3,1,156,0.426
750,luxury_seeker,Family Suite,winter,weekend,60,6,4,3,1,295,0.389
539,budget_conscious,Junior Suite,fall,weekend,1,3,7,3,1,140,0.502
128,business_traveler,Deluxe Room,fall,weekday,60,7,4,3,1,314,0.413
235,business_traveler,Presidential Suite,fall,weekend,7,7,5,3,0,89,0.445
67,group_friends,Business Room,summer,weekday,90,3,3,2,1,151,0.306
766,group_friends,Junior Suite,winter,weekend,90,4,8,3,0,95,0.533
508,group_friends,Junior Suite,spring,weekend,30,6,8,3,0,280,0.424
416,family_vacation,Business Room,winter,weekend,1,1,4,2,0,157,0.265
626,couple_romantic,Family Suite,spring,weekday,60,5,2,2,0,83,0.279
158,family_vacation,Family Suite,spring,weekend,1,3,1,3,1,322,0.377
561,couple_romantic,Executive Suite,winter,weekday,3,3,3,2,1,256,0.243
586,couple_romantic,Standard Room,fall,weekday,60,5,2,2,0,251,0.262
727,couple_romantic,Standard Room,winter,weekend,3,1,8,3,1,227,0.488
385,solo_traveler,Executive Suite,fall,weekend,90,7,2,2,0,78,0.324
343,budget_conscious,Business Room,winter,weekday,7,1,4,2,0,300,0.239
418,group_friends,Junior Suite,spring,weekend,1,4,7,3,0,199,0.519
18,couple_romantic,Business Room,fall,weekday,1,2,7,2,1,325,0.311
753,solo_traveler,Deluxe Room,spring,weekday,14,1,1,2,0,273,0.29
14,budget_conscious,Executive Suite,spring,weekend,14,2,3,2,0,288,0.249
541,business_traveler,Presidential Suite,summer,weekend,3,6,4,3,1,55,0.507
713,couple_romantic,Junior Suite,fall,weekday,1,6,6,3,1,197,0.467
530,group_friends,Deluxe Room,spring,weekday,1,3,1,2,0,186,0.304
418,group_friends,Standard Room,summer,weekend,1,7,4,2,0,197,0.327
725,family_vacation,Business Room,summer,weekday,60,7,2,2,0,204,0.275
566,group_friends,Executive Suite,spring,weekday,7,5,4,3,0,214,0.428
968,couple_romantic,Presidential Suite,winter,weekday,7,2,1,2,0,192,0.366
552,family_vacation,Presidential Suite,winter,weekday,3,6,6,3,1,263,0.616
682,budget_conscious,Presidential Suite,summer,weekend,1,1,7,3,1,182,0.565
373,luxury_seeker,Presidential Suite,fall,weekday,1,5,6,3,1,272,0.578
783,solo_traveler,Junior Suite,summer,weekday,30,1,8,3,1,36,0.556
411,budget_conscious,Business Room,winter,weekend,90,7,3,2,0,41,0.305
194,family_vacation,Junior Suite,summer,weekend,90,3,4,3,1,225,0.599
144,family_vacation,Standard Room,spring,weekend,30,3,6,2,0,204,0.257
930,luxury_seeker,Deluxe Room,winter,weekday,60,2,3,3,1,178,0.405
341,luxury_seeker,Standard Room,summer,weekend,3,1,2,2,0,290,0.304
70,couple_romantic,Deluxe Room,summer,weekend,90,1,1,3,0,53,0.446
950,budget_conscious,Junior Suite,summer,weekend,30,2,1,2,1,269,0.319
801,luxury_seeker,Presidential Suite,winter,weekend,14,4,8,4,0,281,0.668
225,budget_conscious,Family Suite,fall,weekend,30,6,5,3,0,85,0.496
315,solo_traveler,Executive Suite,fall,weekday,7,6,4,3,1,159,0.433
970,luxury_seeker,Junior Suite,spring,weekday,14,2,2,3,1,129,0.413
609,budget_conscious,Junior Suite,summer,weekend,60,5,5,3,1,131,0.596
646,luxury_seeker,Standard Room,winter,weekend,3,1,2,2,0,144,0.359
766,group_friends,Presidential Suite,spring,weekend,30,3,8,4,1,51,0.756
83,budget_conscious,Family Suite,winter,weekend,14,1,8,3,0,192,0.501
295,solo_traveler,Family Suite,summer,weekday,30,5,8,3,0,315,0.378
693,group_friends,Junior Suite,summer,weekday,7,4,3,3,1,194,0.515
835,luxury_seeker,Business Room,summer,weekday,90,1,3,2,1,182,0.213
117,couple_romantic,Family Suite,winter,weekend,7,5,1,2,1,117,0.321
304,business_traveler,Family Suite,fall,weekday,30,4,8,3,1,40,0.538
753,luxury_seeker,Presidential Suite,fall,weekend,1,5,4,4,1,310,0.68
614,business_traveler,Executive Suite,spring,weekend,1,1,1,3,0,94,0.395
291,luxury_seeker,Family Suite,spring,weekday,14,2,1,3,0,137,0.474
370,solo_traveler,Family Suite,summer,weekday,3,1,2,2,0,161,0.325
500,solo_traveler,Family Suite,winter,weekend,14,1,6,3,1,251,0.418
407,family_vacation,Business Room,winter,weekday,30,5,3,2,1,129,0.258
982,budget_conscious,Family Suite,spring,weekday,90,5,8,3,0,94,0.513
308,family_vacation,Executive Suite,spring,weekend,14,6,1,2,1,274,0.326
992,budget_conscious,Business Room,summer,weekend,90,1,1,2,0,289,0.27
89,group_friends,Deluxe Room,summer,weekday,30,4,4,2,0,95,0.278
778,family_vacation,Junior Suite,spring,weekend,1,2,3,2,0,320,0.353
